S_pareto,S_lognormal
167782.65863503894,221960.6218600206
119518.40596865036,345436.7526353645
180859.65798313392,454293.17661248683
106325.24537691708,232946.25419234374
130427.19216709193,508703.1766502586
83914.2464842626,232614.82260079778
147141.45902019623,510354.12903585826
89910.43151957892,234822.1545436802
119607.83277482563,412561.4334482881
106273.86962848277,419683.4469648438
178745.3976958523,535520.0884069065
89807.23940018321,465526.4105839887
95849.09005601102,645440.4056803467
228321.97520776725,622367.9772294516
161580.43060105786,433940.4899964996
157246.61742144212,825494.6725671182
142633.32274925432,648566.522742872
142662.421532003,574678.430278618
144530.1263798112,345016.08410205576
164745.67419131246,672643.1448273234
110066.22175107183,532339.8993173492
124426.6700391842,245975.93296606396
100407.58108950255,469125.17210829793
261500.21662438818,685313.1510127607
116464.45979119222,212260.9952447658
211715.60446816645,407079.6209762973
137233.00880110307,573171.4136900636
157343.9237472293,550206.0782381621
184402.67985148096,292337.7729745918
126900.85326130074,290220.6522811109
101970.66653676663,207122.6418832134
118736.07858802698,357257.9504323433
96548.2061046428,174599.2701234139
121660.70364448708,253972.9736065165
118868.61689638694,593546.9636669825
126513.33352318317,469524.4638382632
105407.34348712605,363605.6976466288
135312.53922779934,521409.00921167503
132069.5680639447,245016.53888809535
151341.75116186566,375139.4241679404
134492.25640900643,642618.1172694338
179711.6540619769,396222.64245259133
168187.0607207477,585167.7007164645
138874.28375642028,550605.6376014698
234833.73429698806,587761.8645953754
118258.99328727038,300709.7908900319
175292.24205790597,1004985.0358808321
158037.04826813476,416414.2878561722
178617.13908751417,719423.975429869
97535.92845497353,490016.9128279471
77506.93283150998,165823.05362680613
139484.8670392131,610282.9711889253
111591.57340554523,580132.8705496162
329150.3609656507,417097.6521830891
124494.88428735887,436164.0686006475
130783.83501242186,275484.016220208
127299.79423545033,325845.8372642361
96877.68786454787,602002.7250184725
95178.55748669467,260001.49923569054
111234.15552710247,264049.5104398797
84099.88717233173,442124.38122939493
95464.7122913707,550100.1646581437
171851.57596401894,341102.68492659903
170256.93764351556,462048.20907440945
139092.2433327344,756517.185201265
109232.37874442976,415081.2876359042
117787.27504409192,584510.7491499318
127536.66338100497,752420.7123121764
108058.43191398703,166773.22839214094
141896.50194285932,400540.7188110394
185369.56678701233,369946.7334253868
118773.8509916855,320790.3147782496
82534.04783523011,426116.94530372333
163122.90663064504,404341.89328192326
148776.86414753261,272064.33526271745
106168.40173675568,469044.0957341643
175108.5717846332,402541.3835853739
104329.95413517265,651205.1615660558
144583.5049464642,418342.04478361487
126149.43624556427,195807.16861762162
66713.1697402789,418312.18443410273
147190.32471046114,383353.72157053766
115820.64698986763,841140.5357696099
122298.13190042022,354622.07186478836
712569.8343744505,176699.0457918519
126569.65670720038,1058073.6702436837
163118.83325205,480081.12030623417
135228.6741266869,280904.52347598993
130835.7677975901,423215.46876968053
171438.1192827995,363431.976157064
250092.2939326013,410867.5107526708
185209.16642545987,306369.1147701385
99602.32101849922,432891.68573121965
171058.34224629225,467329.17098889366
118229.32135640207,825600.8771465265
271368.75221930695,362964.6874400663
82250.60843477493,285212.446830308
91491.71455410411,715628.0172520262
106308.67556792202,201793.79288502806
167680.89530084463,537194.8453461489
130846.88503789408,638360.8471267378
81405.8053892908,1704023.3559250382
105219.84460250504,403043.8608964785
138142.35111247422,311080.74048270215
98231.21801955871,561482.8005860742
82380.49276797507,204998.72998680506
160664.33094568356,423055.3637052693
109759.78837507464,647377.4960323973
135144.75325307608,332064.8500235193
97872.67668740076,283299.2338808268
88121.40980391833,390442.67409110424
154420.31796244334,762134.8474096124
188462.48543959484,497301.5307690589
139131.8545568284,333841.7618760459
101775.45265295128,485593.75052585546
103616.93456417651,453663.614275395
160489.97257143044,322451.9139102595
240370.60105639952,334447.0067378255
131971.53699602786,747174.9674518949
135512.32897755515,514228.50570362055
237212.1223154416,418275.19054636464
103466.63578107684,374689.8951641809
224353.1442506762,321881.851872991
106003.34326840237,416015.73524402315
115014.72953585954,399150.7015837324
117203.4221553281,390218.3114020709
78006.3995846043,223814.7639458154
110278.10842040811,697450.1900302622
71720.42386527863,787380.7744386554
120754.7925512179,541141.7478036161
142951.8446790175,582520.1465372104
132773.1415097797,409442.10300513427
246149.2397897963,352018.440581016
142760.40763434776,621685.2802459464
183978.4997273274,314529.2443434536
126046.18330957287,524596.2096950338
107903.4229615344,273124.8812195052
129811.63543348131,314407.15047571633
123409.60878828517,514600.9180199455
205034.45962198786,450875.7506422864
144934.23318186752,377009.2346288579
109869.90080119994,347523.82888830156
168437.6878938432,405334.4201779023
135823.0245315386,457830.09377545596
159245.45553230506,981429.6824198188
90267.98169315036,252139.25744374326
177110.42351870966,315200.1005034102
132997.9691289827,318256.57466202794
113161.3874041479,359978.5645246077
113250.15164685166,258682.90390332224
177470.20132223185,612833.925771503
181693.50079854403,802230.3884055321
144664.84633224516,382854.9071343493
121959.09966602142,273920.3132417747
265017.7663782811,463312.7077904602
120836.00977287091,562467.3030170816
159889.70849196694,637501.9791634725
153473.23610389218,424602.92511098547
115467.35954377563,331737.1751540597
155635.59891031883,348725.40870813484
133850.9794717615,343133.6227716256
68765.52730415431,241981.29583288688
211691.73136831666,745976.9204487858
107509.38097464017,261005.28558594023
206846.80133898766,403770.1140919233
329547.9622116667,758515.6351649284
109007.39319636031,265593.59452213463
97689.59285630168,415660.40028285125
96280.27988020914,420509.44914627343
219032.65794017,807112.9144568106
108904.32935314692,409849.04124411533
110039.24620197905,404184.8503132348
246111.65199915806,671223.7037437111
109907.35556353623,566821.0106114512
92959.97251129469,532280.1425869317
79739.14183636154,421465.3341391077
134561.34486251554,256785.74781580115
170852.97639157495,280240.45412195637
127707.79438555239,790698.1956426658
114206.41009619998,298605.19365362526
86645.2848882539,399092.17286368884
83368.98737515956,278764.1643692456
103616.19941906577,374118.1340877521
102031.75959044014,407713.45913427713
157114.80425664622,294070.72802684444
124357.69277198463,437979.69913971773
132903.4238595836,531224.5725527322
214696.7625588701,557106.8384629921
200752.55582651205,393469.72712101665
250122.08927741362,553039.472967192
120256.54111625128,746553.9212894466
131745.61691667844,284327.20238641236
160178.08059925277,654450.9561038816
106037.35385320944,334014.97917089035
108411.08311632507,182266.93339314888
148088.7924258955,316978.9200510267
126015.66275332922,198055.86910446046
183077.27229384918,768515.2923808541
202847.80527231938,424127.4017265725
242684.52010005165,408895.85281488794
154308.5913391607,554950.292236052
108854.60516755345,206994.709481541
219165.7180549187,468972.93710833066
117264.64259595571,478111.856411687
108589.21060278478,424524.66377431946
187160.21803936962,735498.0065818384
139093.7888119032,485708.8965527397
217993.38174963364,520834.2480646487
134661.1365268877,477022.3274338359
148682.91751278786,519910.6373051357
107773.3972720709,344073.69554467197
109034.28104402903,376850.9987983914
134217.24789467055,487173.65916623204
93933.60881137301,335161.3559711355
132533.8880578365,423754.14082632476
115820.99654507363,751463.783239398
128848.04820640749,1010012.2202899763
125278.97193562156,426351.20765547105
139913.20729936752,335254.3023120167
201958.20523497535,492514.87446084735
113726.70520234297,986386.6359513425
127564.8922837083,672828.3261020462
142931.44491818646,498897.3537851498
193331.69185651277,437246.094928559
169821.01651936746,1248614.3632290969
173981.51154105293,445489.3065668679
171110.90334961328,964778.4117450223
191213.5383223015,486092.1509352558
117177.31717752511,525934.9660971949
159952.644691028,522210.3809657768
208248.56411716674,660083.0443741907
122365.87859240548,360881.3756700899
178124.07514460842,875882.5176937697
110337.90572461343,476753.50763352273
169061.7022905142,485789.2717248841
135130.88571764622,390498.1340140553
123039.5296604737,258617.96930346513
171530.90353998693,479575.62968282955
128631.40866998764,375937.77765332453
103392.24891351494,456007.23344066896
102419.60601606518,876295.0388519302
124705.33341250128,581152.6473345194
103682.18158933731,138379.2847134384
101582.14906814108,314353.00827733945
129075.7110470812,394807.826928397
120472.75979127438,210996.98549742022
144410.57975182735,828238.9600656093
168329.2711696068,479898.3357387236
104545.63635543313,356160.6733273537
121111.41364968431,242522.07321238585
131586.2776798547,401919.8546946896
114531.7637132724,289072.8422229154
132298.90387655052,258385.65493952506
85228.36286731264,164655.15832366643
157464.19720277292,454424.53047815006
89058.05567803567,213980.32665925517
113435.15738595637,647817.738422286
174435.59705764003,781873.1577162924
118917.12536386302,250896.09322615445
105786.99137785372,490710.7623376327
81905.23302197161,161838.3575046125
142054.92167674284,305837.0007351638
116952.81326803647,393348.03629602457
160573.0915070174,482465.09425105713
165763.68835338857,771530.5799931748
325529.60303573083,491755.45107998844
207086.92187179203,644263.2087040661
84143.6028042188,281027.39039208594
86920.47440331601,826152.3668245169
120543.26893857602,606374.0756223629
185896.1941019935,872988.7307810743
132102.97405383745,428347.4772012513
131169.49838418656,419348.3576038849
120202.37400977811,533612.7590241807
214226.15366881518,287028.51120368514
70444.19885279083,297127.75589964783
141287.30755197172,400980.3982900276
280466.49248383613,570815.3104393411
144945.37229030338,631927.287345612
129761.72360444855,389941.48605178646
108390.08490362258,499633.85344536084
110800.81154066045,326308.98369903315
113031.06791167862,342960.73122222803
147167.07988358912,568717.7302097823
75247.50378559247,540286.6675594025
114421.92046719823,232854.2052385275
110948.41349203225,457333.8578324075
125563.13805613316,311485.2379015768
106900.28439735428,555767.3321699295
70730.59693946943,486571.1292848843
121859.56007599998,476558.4186986634
116391.14516150419,744189.6062678276
109789.6420421896,394394.5292773024
244711.63271274845,323494.4447684657
114849.2781324496,395491.57285331946
147144.18849854125,542429.0476246171
176992.18937051712,496985.6594259219
111863.08343320315,427889.6688918274
206043.4346107807,507327.5005303544
201450.1719169397,748573.1227023288
254615.48256198838,492923.664113303
265679.50060320203,502554.68754910264
236126.41483468507,356366.29798526043
120077.2929988005,376902.2750300517
130393.45932622804,529366.0158182598
110299.16312949655,385818.72957916907
95291.7501175945,341396.9766975657
100746.78564102504,484411.6260323981
145861.238056593,291299.90318296745
139973.3845842629,416405.7266101847
160580.57160659117,673106.0483686796
689796.7105350388,319287.23943514726
101195.41670188775,381383.87095279945
161169.53199957754,867816.0775157205
144026.18982429488,879889.3716049942
116143.97097160111,565800.7364964254
105164.70082609434,425744.7805161288
151825.07079218928,495979.39412053494
95077.88859200929,351964.61729818484
165435.21969463959,371445.82286620094
152239.4663563066,331889.79056351876
166070.96016963146,467417.3874266525
146414.60805298726,456911.84225585905
143700.44834270046,503533.0686419381
100622.68956399913,294949.8046180574
120704.84470680957,526853.641186434
121726.07732853135,783941.2218248363
206401.54847165188,407155.0173256436
285357.6841430564,402223.43257240276
122713.57405815458,584300.2463646404
160990.45993408357,1059828.3662275102
100679.09465866367,737781.9999189965
137495.35073802815,330190.8705402197
92585.37838857176,422147.3196036627
926538.562728129,325022.8750523033
155917.4683473921,347121.27066203626
125422.00076553365,143432.90126188213
161047.65514634742,532889.7819259855
103106.30875104663,467799.2120651222
125032.87070285549,452556.90896124876
141189.71338918016,425715.6834214154
157891.2712189269,482223.8272735647
96902.14812913888,304181.9008492751
90388.94972425856,883415.1552060855
112576.74602437565,553048.8261764577
89996.46086913579,207860.2723208753
128949.91727203557,610850.0149268412
147912.3270250597,800297.8718508779
110830.31993151073,647063.3359039597
167167.91924931036,675637.8940765216
264384.3439271028,553634.8090630824
89132.28614272168,291061.7635102324
173599.7852140537,376275.65099515824
113234.77299404136,398611.62672285363
133106.37025255495,278717.24503560015
152611.99385229775,219051.94801102352
126963.60241595015,271268.69383515156
119076.33697420373,284375.0894025551
126131.37122055193,553051.4238631756
108129.15822131466,327822.7407587176
101142.07574987604,252062.88937918103
161398.22414079536,397290.03321147175
127322.59898166991,462703.55859206535
236440.06220357824,349046.9718123062
83843.74913613689,170295.00221968952
77011.85946343456,237662.70383332268
115924.55101807414,257956.78181785648
107310.92569224336,277905.0380080739
161299.44877992073,885388.9357855574
208349.60612744538,793664.5149418868
129288.315600849,548003.5470418899
206788.58274246196,796925.1798130845
109566.05747569841,383359.0761283755
133509.91113144954,768253.1828007527
125623.41613923646,460864.64602175326
146824.9052155782,475718.1529187295
199402.05614852882,705382.5104511471
183687.13716954252,249787.0919618345
138063.54653312307,273290.14920409396
136374.6833403795,342498.46030293
158597.9930447613,239094.25295118496
152977.60307662527,354462.3359509814
163747.52026623784,762373.9864264986
124689.6763424926,384116.46026274835
127464.32059664527,558378.7011645572
97029.66253964875,262180.8956696474
82897.28766265177,320101.05217175896
139279.72489876187,766372.8284267432
177055.35223523364,213404.76851781682
71742.96288512634,288456.1773224002
249604.28223831163,718535.2189662611
116128.07874798785,330656.80046390754
178479.33231856252,384025.74637517054
139330.87822444178,345539.42950202385
114957.03855374712,595320.1700858277
123380.03101523724,359252.3708490707
145953.5752398149,482274.4034935338
114378.6070874404,312492.0548155565
126396.53972304157,649920.3626503701
148799.49088811871,439936.73124056944
145590.74599338602,367165.99271651794
174868.40083604117,616528.1536443506
138910.12429546876,700017.4658773278
149178.88431029173,397285.1532361188
101532.59775186189,476068.4834171609
102730.57834152835,480383.6988637152
124929.36894819685,390432.4611166847
81521.76089175601,244538.41031996295
125816.11277459709,346847.28456322616
175010.09714054145,282005.5852990645
139548.64046743265,290738.0326419222
149761.3314775532,458554.5593743381
352525.0475260059,713638.6323391946
198987.1870635845,424241.7395548379
221870.9502989311,509252.5043763988
140695.40839411027,359277.08451584115
130027.52946608873,233538.35987129592
110042.54691007239,235257.76755859
221911.2786657851,442214.36807043885
106129.28849246122,550273.0513304507
129774.95914930709,919344.5870205718
132748.25165236858,349243.2221922361
229393.29972902816,447315.654451455
243651.7185598913,461881.5699944769
96762.34120715129,454570.839471668
125207.55096017368,333126.25086484256
89230.15294597248,427804.10420633975
142104.5193558993,606995.032865318
186712.6064246138,456374.83919959696
260072.82419103704,585464.0906481829
102250.69755203479,395240.4835798812
150900.5580262676,410676.5630750868
160779.99204271752,795147.4896922684
135373.66589251225,1134439.2357537213
169108.43647082563,348744.2991088256
180710.54971658767,557987.9728566409
114587.62577193802,434445.04205618467
138611.33187888717,422202.2724565974
93836.63775741705,452457.3559824807
240538.9271069582,600278.8360294343
98155.36399681935,335321.4288797939
81386.22624651763,301672.36146422767
113218.2262574512,346793.169458828
149048.06815378036,442215.65713653254
117487.44357351004,339587.74105048436
94715.38927855187,391364.23367427866
83731.24185032581,456741.4089973132
125006.44711123887,405515.64440018527
124637.52852537375,648323.8139794512
180123.9095302606,329136.83511449024
112024.9759071645,586814.6498506783
128386.05845430515,570741.7911404199
201490.18806339693,819638.2286874996
115083.42461077895,168487.29088487686
145962.56984818098,461883.03083164047
100748.62368045535,333619.13369239226
109888.59061006145,389415.12507458514
137950.2643443995,405148.0652443199
272308.1041190168,328987.9663930035
141026.21144089362,706910.4416137706
139841.7712511435,316172.6262568721
184099.7772849196,282323.1011050433
231612.03739869705,336356.1623412981
103288.84871739079,687812.2834541152
91737.61800114048,417941.86050048925
90761.84160821991,747795.005673182
106328.03937529602,264909.1115045916
272885.9644916413,213626.62328717305
105764.13618878878,614197.9292054306
133340.1181301569,378924.9921453828
131576.42051107713,400096.4099069328
154329.84191171758,444649.7301769539
204567.86462553998,388777.1182493777
124352.89274554218,333896.9060925806
116517.00956202763,550875.1762950532
116017.16512170792,605676.046642871
195721.6190156743,458043.2868792195
159493.58703244565,464205.1321780438
116434.75701205869,442564.106995477
171880.01936569536,254488.89094662518
167212.15702341302,347258.5705404283
203318.1888937266,648488.9100901702
128965.57710216609,613542.7452718547
137502.81240464657,225120.44191172838
111720.1613471478,328111.21634472045
157537.327781986,307036.8641958242
119163.50841722143,372705.72053760174
119735.18049427772,270418.7453166556
241017.62783372687,199228.0141355034
131106.7117962709,529624.7728256696
130427.31716166412,247905.6004687703
134416.36261659765,413492.54132703715
74726.25357946426,497775.9750285917
99187.27159081069,343359.4236459023
99093.46917916025,316617.79614097194
141303.5188877752,477473.3742306468
139537.08893084252,595863.9443501671
110320.41649699537,384137.04073101387
126700.8177881003,633393.2359007143
112366.25828451052,527643.1838345607
159007.12394325485,577673.0265230504
110307.31330764465,754655.0899735877
142492.46631787022,433445.32814327773
165208.93894516266,325745.4947465359
119421.51060901869,607766.0183752701
126724.18573787175,256477.38203865584
91638.80732321524,316680.4452539574
89596.86089111105,266178.9910228329
131210.18110958076,371312.53462458414
121018.53848257496,298379.6068722239
104248.13735716192,357329.4789340318
109010.86338385537,327527.1191638369
258379.0374433487,362610.98780185235
226807.44921653083,547422.1082237451
145023.32523733051,492094.3825235455
101780.95826810587,400315.8405924286
125899.6486407692,246456.3666407209
120778.96983920751,729101.2148432712
134010.35119873585,422238.1050327956
75814.94644014415,353026.6940441372
207338.46654184617,569921.7187745814
111602.6039583875,1172484.8003684757
180678.2724616389,399090.58953764685
104548.32533317125,409211.61502453877
127894.12092067189,562316.206852737
229266.81596855266,538006.1331336065
179921.5782690403,386919.98522946285
123073.56344811567,747125.9065959981
162214.092526574,1687668.195248398
119028.72488815968,516846.64008208545
79859.62697621062,287785.28121753276
82783.18645193189,222331.8721853434
133583.05991926626,504655.03357170016
92063.10532624088,839781.6808286852
128230.31059425886,629551.5966700775
170173.24872388344,292801.70684085024
135760.62923227495,437777.83389805886
181457.85316609702,349984.4748071935
127248.01837242542,318589.3539959528
137821.28409301088,278922.7274127221
135595.52370493897,750363.7747393408
424501.4025380327,627807.8082108063
186885.51292104082,592969.6028853044
182497.01844325612,493818.39633791486
112916.15212372613,719289.7374165569
132444.86008751925,437223.01029685466
96428.99413905776,571975.0153119053
144600.44783043626,259052.25803028862
123063.67777050399,518636.3544660001
246573.84896566288,565180.5274495616
181607.62615967446,482479.9194335132
223178.3281641623,508049.93220439076
138312.4927450808,810025.188948531
179926.1393834275,556025.8815839331
429035.79633074324,477993.13459168037
461338.6209078961,441069.1690339765
69196.78236527837,680311.1310327456
164039.705802636,878222.6763198939
122541.09772707846,262334.9151081361
142642.6132726665,389314.81325703807
201848.1910597731,352185.7477653303
116899.35087038059,542777.6328662566
132672.3846984529,717317.4735174179
198735.00289911163,478273.6354545721
107411.06994948,190587.77758322048
122213.17089940266,372729.70631627477
118707.27604365986,331606.5211276571
167781.35452650147,483249.2712177196
142028.85075105316,523882.833788429
88216.958816774,275982.30048543896
111118.51871671402,309530.3884318123
152074.68380393586,409354.2480258133
101126.7090487733,885139.311519156
133076.10083116862,495893.0713301216
107371.11589662361,565674.3922205546
103052.44118431727,360478.6950992461
138236.827235675,564895.2792585122
118668.96738543118,343582.16429370793
143916.2841219821,764551.7840959684
115333.81575087094,458222.4687622271
112822.89554086099,310777.198650454
132825.81822417592,820636.9209649956
169095.4267150343,189476.91198416112
138639.71900203207,506656.0910435988
137909.06603970198,322320.1730238161
70450.66675983551,318958.3358800146
130597.68094033646,397525.0809548551
266202.40938759345,369143.67100791435
82167.50238192949,231753.8968593978
130576.76203353019,283841.9624900921
129161.36282831932,420157.19627062895
107707.83234170149,506511.03214189206
92077.47223204256,427672.71633211616
174976.64877333894,248831.66186002447
151546.98198933038,485911.4246212918
121747.81526606833,317268.413894309
118675.38280012849,317243.4220834526
102516.70454411111,397481.36394882295
135888.5665198568,303132.51171007915
134083.89077843024,464980.59901634674
158597.88905026973,501438.82746398426
113384.10629503333,192018.12086349324
112750.16944734003,245337.9572890851
169395.91790136448,293846.0095739552
171849.8980521804,199984.6426921546
190577.09401025073,473170.0922709298
113352.4182534661,358833.8868618081
143176.29381834532,480684.411708405
129872.66060916772,256693.6528817246
185802.97523881705,294828.574363243
91277.79624690121,781240.5233177228
105882.82881573653,255914.4401127922
201449.96124170863,470613.5086574836
164277.20871182848,530959.8922186083
84188.48539807273,387614.54794537247
102287.99921929103,250923.17494024543
229137.44925393973,653121.911818279
97909.07044358701,430429.7638413271
168582.8942774303,639889.5167444238
98706.90770303624,255103.746183562
149790.15459737225,567045.9307731402
115402.47649203593,1246396.8550054661
113973.5853715601,210331.93635839148
95066.41078494051,287127.43871292047
127642.5023911994,284851.6821074855
100660.64420696453,671967.7287159244
109295.36960102103,320522.39630135923
126067.98643946301,279897.8158478565
262832.78258632106,493445.11336775037
118171.63734251352,439685.3429395844
119007.58163122661,358533.80732011946
107488.60288582506,600137.1886984683
200626.13127927177,615015.3462976868
136967.07754872984,379038.12060777383
145432.9602107055,412910.1893329202
110826.01649309498,524157.66627586907
103008.36266168123,256964.9519584006
76349.2985327504,272997.91272475367
152344.57915502778,296570.8303254509
84327.00616853457,492604.628769798
105769.9213901813,269902.917942492
111652.16478474534,186166.18335018592
134548.46556980396,287289.87088576687
88851.00210415293,304849.18962113303
128815.44791595006,393117.45831773314
154143.3538397011,490947.2863072666
100373.20726017348,300806.7261136194
114962.97040508625,520552.7796077999
94971.22526403579,224127.5938573163
174012.72793330578,591805.1532809387
147035.2030662069,419538.17650673894
243685.7835950922,437102.08687778906
87229.46558156116,245611.27556386968
88774.33175648264,323345.8965179044
102563.20401007014,386439.3966222793
123788.79150965798,372736.19273221743
135759.12492719732,257479.31665009054
143213.60273381017,646804.7623045006
63650.04117628042,237881.38643473948
356374.29739596124,529385.6985867113
143568.0393194508,376538.2095558553
173173.3807157876,364368.9359899911
334194.6891355429,825779.7965847958
190864.70420305585,639605.7245701007
211757.95905592418,730335.2079932122
99665.3722023403,424996.7712524481
131584.69605799398,595863.0705349698
119514.92676131925,348197.4685219966
139204.39820601325,406929.7852420311
158262.27555082427,562406.4804736279
175940.60906749484,769183.7612442325
158195.7177505725,738805.2262712738
96056.61068136083,322632.5968591033
908358.9724808333,1097214.278936871
154825.42149588073,348071.6441282295
130380.80827225046,308366.54411374585
147641.08198182593,322803.5162712603
186767.10178536194,320588.43778251635
117247.21962118811,430562.3512279603
168399.37569422522,381271.0031398897
130459.81046246627,269609.98945308157
107288.51752646794,503825.7538842398
89401.19033489435,473094.7652418281
115552.12809746197,538040.3871435428
172825.91260004364,849724.5286648946
159380.30135642074,868205.3537938762
118250.82704910393,191653.4612317128
135375.7949409138,448044.83680206543
196985.73270953994,602430.6732756911
190256.65998163944,339624.6995844922
102504.6632834042,240274.44294053476
128870.3434851884,730278.3648308994
131671.48527045254,420862.741767999
155510.31581946835,486192.68147819914
100315.039034973,775348.0444624114
113582.26625447138,365900.55945018446
237133.71869961647,520515.7366457103
117998.8902367485,432127.0727415799
115236.0836719221,319865.3088362019
254618.01140155626,622548.3460796371
154696.408493399,492861.65410037345
117325.76881207018,858111.972802468
123441.22257794018,391528.24463788694
153123.39767681205,1202682.8099471028
153903.9361503304,808825.6175405491
125305.1189498679,448902.94557172427
174022.7430905446,567741.6492536794
121050.4574310666,308187.6729754511
117841.73340794665,428717.1338163885
87989.8890773088,260770.22474195476
143629.53984834632,304176.81927090394
156916.75861287868,397740.8973943432
93003.5885964714,597061.0751396569
166066.8045733043,381607.9574044227
161091.99803838262,508050.5291778592
131788.91836652055,785610.0809235843
102099.35091925942,334671.4974106149
82954.89082377532,383147.5392748464
107387.88391916423,460494.23977395607
79912.79641079008,135583.58094516888
73769.77207290193,221991.15218031264
82600.11101193595,157043.5835971334
91825.47860241287,457878.07232393767
179728.5339930758,360032.8503077917
121446.8480296178,415498.2763597154
101600.25008185153,245773.81038124175
170515.02456751105,202660.19230060477
76929.6607528496,410471.1721332334
95740.45298771947,438887.6367163215
100598.18661012569,464819.4674697739
108639.41831197988,507887.57225057797
121146.1212750462,426721.51902332937
203382.38315808293,350749.85361600685
145847.35008308754,488239.4067941977
152152.43785673557,746943.513391579
88288.22386831195,392972.6452226656
84117.25863998082,346143.05773202056
94173.47027195938,573364.2807736754
82499.73028727305,372326.2053425873
213531.5032638122,264076.0766988682
241006.56022949648,446213.40601216827
114377.3355404453,441505.07053677546
175988.88973793975,504252.09816816176
169981.4634978324,741206.3354070007
118110.60270197013,434460.5362183579
114136.14340821619,375939.0849487226
89045.29234631907,357755.3007766275
94102.64056546878,323382.74729138165
124577.13650516952,365167.6572689326
476023.61621583527,448228.1770546065
139327.9366826875,547895.4633774088
100068.83137141757,404129.53925120155
201740.62091678425,854008.1498572595
112727.39163752613,496973.60979021265
244249.512288028,736366.6074943952
126268.93036203075,541640.5439390744
80243.8037628569,1079845.6797361681
131204.06776987299,345811.51434675575
128092.82068049739,398609.4349077948
173242.75133479896,537455.195434066
142621.2555320367,594637.2493412311
113425.3135308243,511388.8902688945
150525.279018349,854768.5919645469
201098.21338551136,846244.1052730355
129081.7403013147,624546.9511617885
132141.3394740893,372778.31210985966
110920.5873832627,383453.4971349153
110726.55904450787,519703.25535189186
119239.8933165145,466446.2509750606
149747.15803306084,386518.2632655053
81820.89188473,241073.98846656096
121307.97963732935,374820.01141732855
133227.89579279392,328321.28140001517
141589.35285633002,415331.34797779494
147940.8558774534,1069494.317947568
102327.24926038153,396352.69804137317
149976.95729321617,650949.6569219041
83130.21273936264,320632.3215670874
121007.51892422057,474979.6121277325
154600.27857865577,788376.6616845959
438062.7547060034,343714.34460400447
202558.9119479712,1035707.8006864324
113981.67456075945,280495.7024462102
115879.26996638831,669099.3870800817
139639.5665882112,622453.4569297906
210649.29780207857,336032.90825634706
194621.65727622228,375119.64109442965
186556.738377862,720893.5670967656
101923.85252342357,266673.51509997516
119221.34065904056,493968.5085100663
126775.99869323734,1407403.2969824485
153722.13515162916,206168.43742584393
131541.8953858745,753976.8533826227
99163.81016353695,325068.87519374315
169981.28856214794,1055647.9640183556
122773.45566961674,682698.3564511526
79887.10870992659,345487.12847762846
165114.7170405972,167596.56223494792
109710.82928721864,351351.17279516516
119164.8979930187,461433.0603817902
142804.59908012825,611185.7231825751
91374.81889729285,276970.01599095087
155215.03862578652,369438.2497075893
116431.63237038022,367128.57173270854
1270054.0604921551,530288.7784019074
124345.47764751418,349878.7740870863
106614.66270884643,347980.4378175275
131018.33153303216,307713.9690146291
175620.33661351135,1105988.7024942902
152036.7858717901,604635.1229537599
117681.57749688075,420917.5689198105
185349.67928148762,421995.73367037025
107866.47629325058,341157.20042934455
113544.8234498204,418560.6200300817
152475.3528288827,284900.7622296854
116883.00468516677,277598.6730685773
100485.8006877059,281840.2058460617
100768.94126947201,339274.10856938065
146840.1093012318,516506.938368388
163475.59820021898,482312.67448268423
105562.04858992659,361447.3710948536
97016.85991684088,226384.17405351507
106387.01722253248,218213.52629511492
130114.00543375275,476729.2958244773
362748.09165699244,627759.94775333
396221.58678317314,361757.732723639
186482.34874109805,401000.90602020157
110547.51362427416,290357.9542997643
104529.19964498481,386976.3451627152
102979.66368970007,439349.03685826866
89098.65967949614,605606.1460985768
129725.74517775436,275886.32345158834
92038.16981704147,220022.187943711
70383.04373759539,230001.5832785526
78554.90802874423,272656.01447910164
80136.17282180779,266407.2611720818
123802.24014452998,330869.68778158544
98803.47532729208,299039.663520753
77313.70518434401,550523.891628482
138392.07603558988,654786.3810084347
108338.38409501739,267457.839395053
155582.63845883173,657805.913943522
128843.06430796087,435797.85104748665
159620.97429242582,1179324.0046309023
151669.4022851746,262243.6394294548
125712.81446095671,604809.1526167194
121905.08714908746,564784.3368162338
153712.88270076129,658924.7525763083
116184.77348296635,350348.62716595
216793.25885401704,632980.8790958794
155794.1063446175,261028.2980192371
119699.9860375043,220247.52946944066
97764.59323628724,565936.0605016999
168553.86831867666,503927.5678007774
129504.24668991864,634318.3639445264
72286.24107938042,342176.1721716103
145798.80708182516,414581.614227715
134888.3133306924,246500.86558213335
91220.57500538872,709140.6941166988
191322.17143136633,433335.8456922032
84413.56077331025,288694.9906226801
196117.31492265148,413062.29787774826
228018.50696057532,574842.7075290731
153039.7038597692,324752.9799068199
142668.79911162215,358287.5904634681
136389.61226384924,525006.4549888059
129436.20108447415,405112.84731890954
223701.77432005337,294289.0649854343
189381.7525002886,474060.5375894136
153282.85609861495,392163.1771500576
114536.31910084434,816855.4622946017
131388.21932206693,371853.99009405065
130968.74160406156,642881.4832205729
130803.08815646775,169331.7401443817
143537.65627670317,868567.6437256029
112778.64576873294,264933.8091259898
117904.54861691715,569284.0590534656
